2.7447359561920166	11.088889122009277
2.4415643215179443	11.088889122009277
2.138392448425293	11.088889122009277
2.451612949371338	11.088889122009277
2.7527999877929688	11.088889122009277
3.0539872646331787	11.088889122009277
3.3551743030548096	11.088889122009277
3.6761698722839355	11.034354209899902
3.982990264892578	10.943463325500488
4.289810657501221	10.852571487426758
4.596631050109863	10.761680603027344
4.903451442718506	10.67078971862793
5.210271835327148	10.5798978805542
5.517092704772949	10.489006996154785
5.823913097381592	10.398115158081055
6.130733489990234	10.30722427368164
6.437553882598877	10.216333389282227
6.7443742752075195	10.125441551208496
7.051194667816162	10.034550666809082
7.358015060424805	9.943659782409668
7.664835453033447	9.852767944335938
7.97165584564209	9.761877059936523
